Age,Gender,Experience,Income,Family,CCAvg,Education,Mortgage,Home Ownership,Personal Loan,Securities Account,CD Account,Online,CreditCard
37,2,12,100.0,3,1.2,3,341,2,0,0,0,1.0,1
2,2,25,190.0,2,4.2,2,0,2,1,0,0,1.0,0
44,2,20,22.0,1,1.0,1,91,2,0,0,0,0.0,0
63,2,37,20.0,1,0.8,2,0,2,0,1,0,0.0,1
43,2,18,21.0,2,1.4,2,0,2,0,0,0,1.0,1
38,2,14,25.0,4,0.4,2,101,2,0,0,0,1.0,0
34,2,9,20.0,4,1.1,3,0,2,0,0,0,1.0,0
48,2,23,173.0,3,0.2,1,0,2,1,0,1,1.0,1
29,2,5,81.0,2,2.5,1,0,2,0,0,0,0.0,1
60,2,35,119.0,2,3.9,1,0,2,0,1,0,1.0,0
46,2,20,74.0,4,2.6,3,104,2,0,0,0,1.0,0
34,2,10,42.0,1,1.5,2,131,2,0,0,0,0.0,0
56,5,30,73.0,2,1.1,1,0,2,0,0,0,0.0,0
57,3,31,114.0,4,5.2,1,0,2,1,1,1,1.0,0
62,3,36,44.0,2,1.0,3,0,2,0,0,0,0.0,0
32,3,8,141.0,2,4.33333333333333,1,0,2,0,0,0,0.0,0
51,3,26,14.0,2,0.0,1,103,2,0,0,0,1.0,0
55,3,29,33.0,2,0.4,3,0,2,0,0,0,0.0,0
60,3,34,83.0,2,2.0,1,249,2,0,0,0,0.0,0
40,3,16,89.0,4,0.8,1,155,2,0,0,0,1.0,0
62,3,38,39.0,4,2.2,1,0,2,0,1,0,1.0,0
63,3,39,83.0,3,2.0,3,0,2,0,0,0,1.0,1
60,3,34,108.0,2,2.0,1,359,2,0,0,0,1.0,0
59,3,34,21.0,3,1.3,2,0,2,0,0,0,1.0,1
26,3,1,102.0,1,1.9,1,0,2,0,0,0,0.0,0
56,3,32,48.0,1,1.6,3,0,2,0,0,0,0.0,1
58,3,32,32.0,3,1.4,1,0,2,0,0,0,1.0,0
57,3,31,43.0,1,0.2,1,0,2,0,0,0,0.0,0
48,3,23,35.0,4,0.4,2,118,2,0,0,0,0.0,0
30,3,6,184.0,1,6.0,1,0,2,0,0,0,1.0,0
45,3,21,140.0,2,7.6,1,132,2,0,0,0,0.0,0
64,3,38,32.0,3,0.7,2,0,2,0,0,0,1.0,1
44,3,20,149.0,1,1.7,1,0,2,0,0,0,1.0,0
51,3,25,15.0,4,0.6,3,0,2,0,0,0,0.0,1
43,3,16,71.0,3,2.33333333333333,2,0,2,0,0,0,0.0,0
29,3,3,108.0,4,1.8,2,0,2,0,0,0,0.0,0
56,3,30,122.0,2,0.5,1,0,2,0,0,0,0.0,1
65,3,41,40.0,3,0.1,3,0,2,0,0,0,1.0,0
46,3,22,198.0,2,6.66666666666667,1,0,2,0,0,0,0.0,1
48,3,24,79.0,4,1.4,2,0,2,0,1,0,0.0,1
56,3,31,84.0,1,0.1,3,0,2,0,0,0,1.0,0
61,3,37,31.0,3,0.4,2,0,2,0,0,0,0.0,1
46,3,20,12.0,4,0.6,3,0,2,0,0,0,0.0,1
58,3,34,88.0,2,1.6,1,0,2,0,0,0,1.0,1
31,3,5,29.0,2,0.3,2,131,2,0,0,0,1.0,1
27,3,3,201.0,1,6.33333333333333,1,158,2,0,0,0,1.0,0
44,3,20,20.0,1,1.4,3,0,2,0,0,0,0.0,0
44,3,20,15.0,1,1.0,1,0,2,0,0,0,1.0,0
51,3,27,155.0,2,0.4,1,107,2,0,0,0,0.0,1
39,3,13,25.0,3,0.2,2,0,2,0,0,0,1.0,0
32,3,8,200.0,2,6.5,1,565,2,0,0,0,1.0,0
33,3,7,101.0,1,2.7,2,233,2,0,0,0,0.0,0
40,3,16,19.0,4,0.4,2,0,2,0,0,0,1.0,1
36,3,12,188.0,2,6.5,1,0,2,0,0,0,1.0,1
52,3,28,8.0,1,0.3,1,0,2,0,0,0,1.0,0
54,3,29,59.0,2,2.3,3,152,2,0,0,0,1.0,0
26,3,2,72.0,4,2.6,1,0,2,0,1,1,1.0,0
39,3,15,55.0,1,1.5,3,0,2,0,0,0,1.0,0
46,3,19,24.0,3,0.666666666666667,2,0,2,0,0,0,1.0,0
57,3,32,19.0,1,1.3,1,0,2,0,0,0,1.0,0
59,3,33,71.0,2,2.3,3,150,2,0,0,0,1.0,1
52,3,26,54.0,2,1.5,2,0,2,0,0,0,0.0,1
52,3,26,28.0,1,0.3,3,0,2,0,0,0,1.0,0
50,3,20,25.0,4,0.4,3,0,2,0,0,0,1.0,0
41,3,17,51.0,2,0.6,3,0,2,0,0,0,0.0,1
43,3,19,125.0,3,2.4,1,0,2,1,0,0,1.0,0
25,3,0,88.0,2,1.8,2,319,2,0,0,0,1.0,1
40,3,16,125.0,2,2.2,1,0,2,0,0,0,1.0,0
35,3,10,79.0,4,2.1,3,182,2,0,0,0,1.0,0
60,3,36,31.0,3,0.4,2,0,2,0,0,0,1.0,1
57,3,31,131.0,2,2.7,1,394,2,0,0,0,0.0,1
44,3,19,70.0,1,0.2,2,230,2,0,1,0,0.0,0
61,3,36,38.0,3,0.9,3,82,2,0,0,0,1.0,1
33,3,7,83.0,1,2.5,1,0,2,0,1,1,1.0,1
45,3,20,59.0,1,2.4,1,0,2,0,1,1,1.0,0
45,3,21,121.0,1,4.7,1,0,2,0,0,0,0.0,0
64,3,38,42.0,2,0.7,3,137,2,0,0,0,1.0,0
50,3,24,32.0,4,1.8,1,109,2,0,0,0,1.0,0
28,3,3,29.0,4,0.8,1,135,2,0,0,0,1.0,0
37,3,12,40.0,2,1.1,2,0,2,0,1,0,0.0,1
62,3,36,25.0,3,0.3,3,0,3,0,0,0,1.0,1
29,3,5,21.0,4,0.4,2,89,3,0,0,0,0.0,1
49,3,23,79.0,3,0.7,2,151,3,0,0,0,1.0,0
46,3,22,52.0,2,2.1,3,221,3,0,0,0,0.0,0
60,3,34,61.0,4,1.7,2,229,3,0,0,0,0.0,0
55,3,31,25.0,2,0.2,1,0,3,0,0,0,0.0,0
33,3,8,155.0,1,7.4,3,0,0,1,0,0,0.0,0
53,3,29,25.0,2,0.4,1,0,0,0,0,0,1.0,0
50,3,24,80.0,4,4.9,1,0,0,0,0,0,1.0,0
28,3,3,55.0,4,1.7,2,0,0,0,0,0,1.0,1
42,3,17,23.0,2,0.0,3,0,0,0,0,0,0.0,0
33,3,9,60.0,1,1.2,1,0,0,0,0,0,1.0,1
40,3,14,54.0,2,0.7,1,0,0,0,0,0,0.0,0
31,3,6,44.0,4,0.8,1,0,0,0,0,0,0.0,0
41,3,16,33.0,4,0.0,2,0,0,0,0,0,1.0,0
52,3,27,45.0,2,2.0,2,121,0,0,0,0,0.0,1
65,3,35,55.0,4,1.66666666666667,3,89,0,0,0,0,1.0,1
48,3,24,134.0,1,5.0,1,0,0,0,0,0,0.0,1
45,3,21,44.0,3,0.6,2,0,0,0,0,0,1.0,0
26,3,0,149.0,2,7.2,1,154,0,0,0,0,0.0,0
64,3,38,22.0,2,0.2,3,0,0,0,1,0,0.0,0
41,3,14,74.0,3,2.33333333333333,2,0,0,0,0,0,1.0,0
43,3,18,128.0,4,5.3,1,84,0,1,0,0,0.0,0
60,3,36,62.0,4,2.2,1,0,0,0,0,0,0.0,0
62,3,37,9.0,1,0.1,1,94,0,0,0,0,0.0,0
46,3,21,9.0,2,0.7,3,0,0,0,0,0,1.0,0
36,3,11,15.0,2,0.3,2,119,0,0,0,0,0.0,0
31,3,5,28.0,4,0.8,1,0,0,0,0,0,0.0,0
43,3,18,83.0,3,0.5,3,0,0,0,0,0,0.0,1
46,3,22,73.0,1,0.8,3,117,0,0,0,0,0.0,0
50,3,26,42.0,4,1.1,2,151,0,0,0,0,1.0,0
52,3,27,34.0,2,0.7,2,114,0,0,0,0,1.0,1
27,3,3,32.0,3,1.0,2,0,0,0,0,0,0.0,0
34,3,9,68.0,1,2.8,1,0,0,0,0,0,1.0,0
49,3,24,82.0,1,2.9,1,267,0,0,0,0,1.0,0
52,3,26,19.0,2,0.7,2,0,0,0,0,0,0.0,1
37,3,11,60.0,2,2.8,1,181,0,0,0,0,0.0,1
53,3,27,192.0,1,1.7,1,601,0,0,0,0,1.0,0
54,3,29,119.0,3,2.0,1,0,0,1,1,1,0.0,0
29,3,3,190.0,2,4.5,1,0,0,0,0,0,1.0,0
35,3,11,34.0,1,1.5,2,0,0,0,0,0,0.0,0
32,3,6,44.0,4,0.2,1,0,0,0,1,1,1.0,1
38,3,13,23.0,4,0.2,3,0,0,0,0,0,1.0,0
44,3,20,171.0,4,0.7,1,567,0,1,0,1,1.0,1
44,3,20,43.0,1,0.3,3,0,0,0,1,0,0.0,1
48,3,22,139.0,1,0.0,1,0,0,0,0,1,1.0,1
46,3,20,118.0,1,5.7,1,0,0,0,0,1,1.0,1
56,3,32,98.0,3,3.9,3,0,0,1,0,0,0.0,0
49,3,24,70.0,1,2.9,1,0,0,0,0,0,0.0,1
57,3,32,42.0,2,2.1,3,0,0,0,0,0,1.0,0
35,3,10,143.0,1,8.6,1,0,0,0,0,0,1.0,1
4,3,20,185.0,3,2.7,1,0,0,1,0,0,1.0,0
38,3,14,28.0,4,0.4,2,100,0,0,0,0,1.0,0
57,3,33,45.0,3,1.5,1,181,0,0,1,1,1.0,1
35,3,10,78.0,1,2.6,2,0,0,0,0,0,0.0,0
29,3,3,121.0,2,1.3,1,0,0,0,0,0,0.0,0
58,3,32,59.0,1,1.6,1,0,0,0,0,0,1.0,0
40,3,16,64.0,4,2.66666666666667,1,0,0,0,1,0,1.0,0
51,3,26,15.0,2,0.0,1,114,0,0,0,0,1.0,0
61,3,36,10.0,1,0.1,1,0,0,0,0,0,0.0,0
46,3,20,61.0,2,0.4,3,0,0,0,0,0,0.0,0
55,3,31,50.0,4,1.5,1,0,0,0,0,0,1.0,0
35,3,10,79.0,4,2.1,3,0,0,0,1,0,1.0,0
60,3,34,35.0,1,0.2,1,0,0,0,0,0,1.0,0
28,3,3,11.0,4,0.5,3,0,0,0,0,0,0.0,0
43,3,19,128.0,1,4.7,1,0,0,0,0,0,1.0,0
61,3,36,55.0,3,0.9,3,0,0,0,0,0,1.0,1
48,3,22,79.0,3,0.7,2,0,0,0,0,0,1.0,0
65,3,39,18.0,2,0.4,1,0,0,0,1,1,1.0,1
45,3,19,91.0,2,1.7,2,0,0,0,1,0,1.0,0
36,3,11,9.0,4,0.2,3,0,0,0,0,0,0.0,1
45,3,20,62.0,2,2.2,3,0,0,0,0,0,1.0,0
60,3,34,59.0,1,1.6,1,231,0,0,0,0,1.0,0
47,3,22,25.0,1,0.1,1,148,0,0,0,0,1.0,0
32,3,7,54.0,4,1.3,1,0,0,0,1,0,1.0,0
48,3,23,112.0,1,5.1,2,86,0,1,1,1,1.0,0
33,3,8,125.0,1,0.0,1,0,0,0,0,0,1.0,1
49,3,23,194.0,4,8.3,2,0,0,1,0,0,0.0,1
59,3,33,35.0,1,0.2,1,171,0,0,0,0,0.0,0
56,3,30,113.0,2,2.7,1,352,0,0,0,0,0.0,1
30,3,4,25.0,2,0.3,2,0,0,0,0,0,0.0,0
59,3,29,45.0,3,2.0,3,0,0,0,0,0,1.0,0
38,3,13,119.0,2,7.8,1,221,0,0,0,0,0.0,0
47,3,22,30.0,4,0.4,2,115,0,0,0,0,1.0,1
54,3,29,79.0,4,3.8,2,0,0,0,1,0,1.0,0
34,3,9,178.0,1,0.8,3,0,0,1,0,0,0.0,0
41,3,16,23.0,2,0.3,2,118,0,0,0,0,0.0,0
47,3,23,171.0,2,1.4,1,284,0,0,0,0,1.0,1
44,3,19,74.0,4,1.9,3,0,0,0,0,0,0.0,0
43,3,18,103.0,3,1.0,1,180,0,0,0,0,1.0,1
31,3,7,99.0,1,4.0,1,0,0,0,0,0,1.0,0
28,3,2,43.0,4,1.3,3,0,0,0,0,0,1.0,1
55,3,25,23.0,4,0.4,3,88,0,0,0,0,0.0,0
42,3,17,91.0,1,0.1,2,199,0,0,0,0,1.0,1
53,3,29,93.0,1,2.7,2,256,0,0,0,0,1.0,0
30,3,6,154.0,1,6.0,1,0,0,0,0,0,0.0,0
65,3,40,21.0,3,0.1,3,0,0,0,0,0,0.0,1
43,3,18,65.0,2,2.2,3,0,0,0,0,0,1.0,0
56,3,32,15.0,1,0.1,2,0,0,0,0,0,1.0,0
25,3,0,52.0,3,2.6,3,159,0,0,0,0,0.0,0
35,3,10,30.0,3,1.3,1,0,0,0,1,1,1.0,1
50,3,26,42.0,1,1.6,2,0,0,0,0,0,1.0,0
36,3,10,20.0,4,0.3,1,97,0,0,0,0,1.0,0
34,3,8,60.0,4,2.2,2,0,0,0,0,0,0.0,1
32,3,6,54.0,4,1.8,3,167,0,0,0,0,0.0,0
51,3,25,60.0,4,2.6,1,97,0,0,0,0,1.0,0
52,3,25,41.0,3,1.0,2,0,0,0,0,0,1.0,0
65,3,39,30.0,3,0.7,2,0,0,0,0,0,1.0,1
51,3,24,21.0,2,1.0,2,0,0,0,0,0,1.0,0
37,3,13,105.0,1,0.8,2,0,0,0,0,0,0.0,1
35,3,11,65.0,3,2.8,1,240,0,0,0,0,1.0,0
67,3,41,20.0,2,0.4,1,80,0,0,0,0,0.0,0
30,3,6,179.0,3,4.9,1,142,0,1,0,0,1.0,0
62,3,38,161.0,1,2.9,1,0,0,0,1,1,1.0,1
42,3,17,82.0,1,3.7,3,0,0,0,0,0,1.0,0
48,3,22,43.0,1,1.2,2,112,0,0,0,0,1.0,0
61,3,36,61.0,2,2.8,1,0,0,0,0,0,0.0,0
36,3,6,90.0,4,1.8,3,0,0,0,1,0,0.0,0
48,3,24,90.0,1,2.6,2,334,0,0,0,0,1.0,0
65,3,39,21.0,2,0.4,1,0,0,0,0,0,0.0,0
25,3,1,118.0,1,5.4,1,0,0,0,0,0,1.0,1
55,3,30,44.0,2,2.0,2,0,0,0,0,0,1.0,0
63,3,37,110.0,1,4.1,3,0,0,1,0,0,0.0,0
31,3,5,99.0,4,1.8,2,268,0,0,0,0,0.0,0
43,3,17,98.0,3,1.1,1,0,0,0,0,0,0.0,0
28,3,4,69.0,3,0.7,2,80,0,0,0,0,1.0,0
37,3,11,82.0,3,0.9,2,218,0,0,0,0,1.0,1
27,3,3,112.0,3,2.5,1,389,0,0,1,0,1.0,0
62,3,38,123.0,1,2.9,1,0,0,0,0,0,0.0,0
51,3,24,78.0,1,2.66666666666667,2,0,0,0,0,0,1.0,0
56,3,30,59.0,3,0.8,1,159,0,0,1,0,1.0,0
56,3,30,78.0,3,1.7,2,0,0,0,0,0,0.0,0
44,3,19,49.0,4,1.9,3,89,0,0,0,0,1.0,0
46,3,19,82.0,3,2.66666666666667,2,0,0,0,0,0,0.0,0
56,3,32,125.0,3,0.6,1,342,0,1,0,1,1.0,1
56,3,30,185.0,1,2.9,1,0,0,0,0,0,0.0,0
57,3,33,163.0,1,7.4,1,0,0,0,0,0,1.0,0
31,3,6,19.0,4,1.1,3,104,0,0,0,1,1.0,1
65,3,41,115.0,4,1.7,2,0,0,0,0,0,0.0,0
31,3,7,81.0,2,2.0,2,0,0,0,0,1,1.0,1
36,3,10,93.0,1,2.8,3,0,0,0,0,0,1.0,0
52,3,27,184.0,1,8.1,1,0,0,0,0,0,0.0,0
42,3,18,50.0,4,2.2,2,0,0,0,0,0,0.0,0
55,3,30,55.0,3,1.7,1,0,0,0,0,0,0.0,1
49,3,24,13.0,1,0.4,3,101,0,0,1,0,0.0,0
51,3,25,29.0,4,0.1,1,0,0,0,0,0,1.0,1
26,3,2,72.0,4,2.6,1,0,0,0,0,0,1.0,0
32,3,7,83.0,1,2.6,2,0,0,0,1,0,0.0,1
54,3,29,98.0,1,0.1,3,0,0,0,0,0,0.0,0
50,3,24,43.0,4,0.1,1,0,0,0,0,0,1.0,0
59,3,33,34.0,1,0.2,1,0,0,0,0,0,1.0,0
61,3,36,10.0,4,0.4,2,0,0,0,0,0,1.0,0
43,3,19,201.0,2,6.66666666666667,1,0,0,0,1,0,1.0,0
39,3,14,85.0,3,1.2,3,107,0,0,0,0,1.0,1
56,3,26,50.0,3,1.4,3,0,0,0,0,0,0.0,0
38,3,14,91.0,2,0.0,1,0,0,0,0,0,1.0,0
25,3,-1,112.0,2,2.0,1,241,0,0,0,0,1.0,0
42,3,17,98.0,2,0.4,1,275,0,0,0,0,1.0,0
42,3,18,115.0,1,0.3,1,0,0,0,0,0,0.0,0
50,3,26,22.0,4,0.5,2,112,0,0,0,0,1.0,0
56,3,30,101.0,3,1.7,2,0,0,0,0,0,0.0,1
43,3,18,83.0,2,3.8,3,112,0,0,0,0,0.0,0
60,3,35,52.0,3,0.5,2,0,0,0,0,0,0.0,0
42,3,16,191.0,3,4.8,2,0,0,1,1,1,1.0,0
57,3,33,134.0,4,0.9,1,198,0,1,0,0,1.0,0
48,3,24,54.0,1,1.6,2,186,0,0,0,0,1.0,0
37,3,11,69.0,3,2.1,1,0,0,0,1,0,0.0,0
57,3,32,64.0,3,1.6,3,0,0,0,0,0,1.0,0
62,3,32,53.0,4,1.66666666666667,3,142,0,0,0,0,0.0,0
39,2,9,118.0,2,6.0,3,246,0,1,0,1,1.0,1
38,2,13,19.0,2,1.4,2,120,0,0,0,0,0.0,1
54,2,28,31.0,2,0.4,3,0,0,0,0,0,0.0,0
45,2,21,63.0,1,0.8,3,245,0,0,0,0,1.0,1
39,2,15,25.0,1,1.4,3,0,0,0,0,0,0.0,0
45,2,19,22.0,1,0.2,1,0,0,0,0,0,1.0,0
62,2,38,78.0,1,1.8,3,0,0,0,0,0,0.0,0
43,2,19,81.0,1,0.3,1,218,0,0,0,0,1.0,0
30,2,6,41.0,1,2.4,2,0,0,0,0,0,1.0,0
35,2,10,62.0,3,2.3,1,0,0,0,0,0,0.0,0
58,2,34,35.0,1,1.2,3,0,0,0,0,0,1.0,0
44,2,19,30.0,1,0.6,3,0,0,0,0,0,1.0,0
56,2,29,51.0,3,1.0,2,0,0,0,0,0,1.0,0
28,2,2,140.0,2,2.0,1,0,0,0,0,0,1.0,0
64,2,39,73.0,3,2.4,1,185,0,0,0,0,0.0,0
63,2,39,40.0,4,1.2,2,0,0,0,0,0,1.0,0
44,2,20,69.0,1,0.8,3,0,0,0,0,0,1.0,1
34,2,9,191.0,1,4.8,3,0,0,1,0,1,1.0,1
50,2,24,82.0,3,3.0,2,0,0,0,0,0,1.0,0
51,2,25,181.0,1,3.3,3,589,0,1,1,1,1.0,0
30,2,4,38.0,1,1.9,3,0,0,0,0,0,1.0,0
55,2,31,23.0,2,0.2,1,0,0,0,0,0,1.0,0
57,2,33,55.0,1,1.8,3,0,0,0,0,0,1.0,0
43,2,19,58.0,2,3.2,1,0,0,0,0,0,1.0,0
61,2,36,29.0,2,0.5,2,0,0,0,0,0,1.0,0
49,2,23,39.0,4,2.6,1,0,0,0,0,0,0.0,0
52,2,28,39.0,3,1.9,2,83,0,0,0,1,1.0,1
57,2,33,30.0,3,1.5,1,151,0,0,1,0,1.0,0
53,2,23,58.0,4,2.0,3,0,0,0,0,0,1.0,1
52,2,28,62.0,1,1.8,3,231,0,0,0,0,1.0,0
39,2,15,62.0,4,2.4,1,86,0,0,0,0,0.0,0
58,2,34,19.0,1,1.2,3,0,0,0,0,0,0.0,0
36,2,12,38.0,1,1.5,2,0,0,0,0,0,0.0,0
45,2,21,84.0,4,2.0,3,0,0,0,0,0,1.0,1
30,2,5,78.0,1,2.6,2,0,0,0,0,0,1.0,0
49,2,25,22.0,4,0.2,1,83,0,0,0,0,1.0,0
44,2,20,81.0,4,2.0,3,277,0,0,0,0,1.0,0
43,2,17,32.0,3,0.5,2,0,0,0,0,0,1.0,0
42,2,18,89.0,4,0.8,1,184,0,0,0,0,0.0,0
29,2,4,121.0,2,3.3,1,0,0,0,0,0,1.0,0
28,2,2,42.0,1,1.5,1,0,0,0,0,0,1.0,1
50,2,24,130.0,1,1.0,1,0,0,0,0,0,0.0,0
44,2,19,30.0,4,0.0,2,0,0,0,0,0,1.0,0
52,2,26,114.0,1,4.9,1,0,0,0,0,0,0.0,0
28,2,4,155.0,1,6.33333333333333,1,0,0,0,0,0,0.0,0
62,2,38,50.0,2,1.1,1,0,0,0,0,0,0.0,1
34,2,10,34.0,1,1.5,2,111,0,0,0,0,0.0,1
45,2,20,94.0,3,0.5,3,0,0,0,0,0,1.0,0
52,2,26,114.0,2,2.4,2,0,0,0,0,0,0.0,0
43,2,18,89.0,3,0.5,3,108,0,0,0,0,0.0,1
54,2,24,49.0,1,1.4,3,0,0,0,0,0,1.0,0
64,2,38,115.0,1,2.0,1,0,0,0,0,0,1.0,1
27,2,3,148.0,1,1.5,1,397,0,0,0,0,1.0,1
42,2,17,72.0,4,1.1,2,203,0,0,0,0,0.0,1
28,2,2,114.0,4,2.1,3,0,0,0,0,0,1.0,0
47,2,22,11.0,2,0.0,1,78,0,0,0,0,0.0,0
39,2,13,63.0,4,0.2,3,242,0,0,0,0,0.0,0
29,2,3,113.0,2,0.2,1,0,0,0,0,0,1.0,1
39,2,13,80.0,2,1.8,1,0,0,0,0,0,1.0,0
41,2,15,54.0,3,0.5,3,0,0,0,0,0,1.0,1
37,2,11,32.0,2,1.4,3,0,0,0,1,0,1.0,0
41,2,17,11.0,1,1.0,1,0,0,0,0,0,0.0,0
45,2,19,141.0,1,2.4,1,0,0,0,0,0,1.0,0
52,2,26,84.0,3,3.0,2,0,0,0,0,0,1.0,0
58,2,33,18.0,3,0.1,2,110,0,0,0,0,1.0,0
31,2,5,20.0,2,0.3,1,0,0,0,0,0,0.0,0
26,2,1,55.0,4,1.7,2,175,0,0,0,0,1.0,0
31,2,7,31.0,4,0.4,2,79,0,0,0,0,0.0,0
42,2,17,114.0,2,0.4,1,0,0,0,0,0,0.0,0
56,2,31,52.0,3,2.0,2,0,0,0,1,1,1.0,1
52,2,28,18.0,1,0.3,1,120,0,0,0,0,1.0,0
59,2,35,55.0,1,1.8,3,0,0,0,1,0,0.0,0
32,2,8,29.0,1,0.2,3,76,0,0,0,0,1.0,1
46,2,22,30.0,3,0.5,1,0,0,0,0,0,0.0,0
52,2,28,38.0,2,0.8,1,0,0,0,0,0,0.0,1
30,2,5,122.0,2,3.1,1,0,0,0,0,0,0.0,0
32,2,8,183.0,1,6.0,1,0,0,0,0,0,0.0,0
35,2,11,41.0,1,2.4,2,0,0,0,0,0,0.0,0
49,2,24,38.0,1,1.4,3,0,0,0,0,0,0.0,0
54,2,30,61.0,1,1.8,3,0,0,0,0,0,1.0,0
56,2,32,103.0,3,4.0,3,0,0,1,0,0,0.0,0
48,2,22,80.0,2,2.4,2,0,0,0,0,0,1.0,0
28,2,2,22.0,1,0.1,2,0,0,0,0,0,1.0,0
44,2,17,128.0,2,3.25,2,0,0,1,0,0,0.0,1
30,2,4,142.0,3,4.2,1,359,0,1,0,0,0.0,0
44,2,20,124.0,1,4.7,1,0,0,0,0,0,1.0,1
30,2,4,44.0,1,1.9,3,143,0,0,0,0,0.0,0
786,2,23,170.0,2,6.5,2,0,0,1,0,1,1.0,1
64,2,39,75.0,4,0.1,2,0,0,0,0,1,1.0,1
48,2,21,78.0,3,2.0,2,0,0,0,0,0,1.0,1
63,2,38,31.0,1,1.1,3,125,0,0,0,0,1.0,0
25,2,0,99.0,1,1.9,1,323,0,0,0,0,0.0,0
61,5,36,41.0,2,1.5,1,0,0,0,0,0,0.0,0
46,5,21,39.0,4,0.0,2,0,0,0,0,0,1.0,0
57,5,31,51.0,1,1.4,1,0,0,0,0,0,1.0,1
40,5,15,52.0,3,0.8,3,113,0,0,0,0,1.0,0
49,2,19,169.0,3,5.66666666666667,3,167,0,1,0,1,0.0,1
30,2,5,141.0,1,0.8,1,0,0,0,0,0,1.0,0
41,2,17,93.0,4,0.8,1,218,0,0,0,0,0.0,0
42,2,15,14.0,3,1.0,2,0,0,0,1,0,0.0,0
63,2,39,160.0,2,2.1,1,0,0,0,0,0,1.0,1
43,2,17,44.0,1,0.2,1,0,0,0,1,1,1.0,0
59,2,34,33.0,3,0.2,1,0,0,0,1,0,0.0,0
46,2,20,103.0,4,4.8,3,0,0,1,0,0,1.0,0
33,2,3,71.0,4,1.8,3,236,0,0,0,0,0.0,0
55,2,29,55.0,1,0.2,1,151,0,0,0,0,1.0,0
47,2,20,79.0,3,2.0,2,185,0,0,1,0,0.0,0
59,2,33,80.0,2,0.7,2,0,0,0,0,0,1.0,0
38,2,12,179.0,2,0.0,1,380,0,0,0,0,0.0,0
42,2,17,9.0,2,0.0,3,0,0,0,0,0,0.0,0
30,2,3,61.0,4,2.0,2,0,0,0,0,0,1.0,0
63,2,38,111.0,2,3.9,1,207,0,0,1,1,1.0,1
60,2,35,80.0,3,0.5,1,0,0,0,0,0,1.0,0
62,2,37,32.0,3,0.2,1,0,0,0,1,0,0.0,1
49,2,23,83.0,1,0.3,1,0,0,0,0,0,1.0,1
59,2,33,91.0,4,1.9,2,329,0,0,0,0,0.0,0
36,2,10,29.0,4,1.0,1,0,0,0,0,0,1.0,1
46,2,19,19.0,3,0.666666666666667,2,0,0,0,0,0,1.0,0
35,2,8,52.0,2,1.0,2,0,0,0,0,0,0.0,1
50,2,24,150.0,1,7.3,1,0,0,0,0,0,1.0,1
51,2,25,32.0,2,0.4,3,0,0,0,0,0,1.0,0
41,2,16,91.0,3,0.5,3,0,0,0,0,0,0.0,0
45,3,20,180.0,3,8.5,2,535,0,1,0,0,0.0,0
41,3,17,121.0,1,0.3,1,0,0,0,0,0,1.0,0
57,3,32,25.0,2,0.2,3,0,0,0,0,0,1.0,1
51,3,25,102.0,1,0.3,1,0,0,0,0,0,1.0,0
52,3,28,44.0,4,0.9,2,107,0,0,0,0,1.0,0
43,3,16,161.0,3,8.0,2,0,0,1,0,1,1.0,1
63,3,38,134.0,3,4.0,2,0,0,1,0,0,0.0,1
28,3,4,43.0,1,1.8,2,0,0,0,0,0,1.0,1
43,3,18,94.0,4,1.1,2,0,0,0,0,0,1.0,0
41,3,15,29.0,2,0.8,3,98,0,0,0,0,0.0,0
34,3,8,38.0,4,0.2,1,0,0,0,0,0,0.0,0
28,3,3,120.0,1,0.8,1,170,0,0,0,0,0.0,0
58,3,32,85.0,2,2.0,1,161,0,0,1,1,1.0,1
39,3,15,89.0,2,1.9,1,0,0,0,0,0,0.0,0
49,3,23,25.0,1,1.4,3,0,0,0,0,0,1.0,0
33,3,8,20.0,3,1.3,1,83,0,0,0,0,0.0,1
37,3,12,125.0,2,3.9,1,0,0,0,0,0,1.0,1
33,3,7,18.0,1,0.6,3,0,0,0,0,0,0.0,0
28,3,3,173.0,2,6.7,1,222,0,0,0,0,1.0,0
54,3,29,34.0,4,0.1,3,0,0,0,0,0,1.0,1
57,3,31,55.0,3,2.5,1,219,0,0,0,1,1.0,1
56,3,30,32.0,2,0.4,3,0,0,0,0,0,1.0,0
54,3,29,65.0,4,1.8,3,0,0,0,0,0,0.0,1
29,3,5,83.0,3,1.5,1,0,0,0,0,0,1.0,1
41,3,16,30.0,2,1.4,2,0,0,0,0,0,0.0,1
58,3,32,180.0,1,2.9,1,0,0,0,0,0,0.0,1
61,3,37,13.0,2,0.3,3,0,0,0,0,0,1.0,0
30,3,4,35.0,4,0.8,1,0,0,0,0,0,1.0,1
62,3,37,95.0,3,0.5,1,0,0,0,0,0,0.0,0
52,3,28,83.0,1,0.0,1,0,0,0,0,0,1.0,0
29,3,3,39.0,4,0.2,1,137,0,0,0,0,1.0,1
46,3,20,54.0,1,0.7,3,154,0,0,0,0,1.0,1
52,3,27,81.0,1,1.3,3,293,0,0,0,0,0.0,1
40,3,16,53.0,4,2.0,3,0,0,0,0,0,0.0,0
49,3,23,119.0,1,7.3,1,398,0,0,0,0,0.0,0
35,3,11,21.0,2,1.0,2,0,0,0,0,0,0.0,0
26,3,2,40.0,1,1.0,3,0,0,0,0,0,1.0,0
